IP Address,Port,Country,Anonymity,Speed
103.47.93.208,1080,US,Elite (HIA),2ms
110.78.149.203,443,RU,Elite (HIA),91ms
43.153.73.106,4145,US,Elite (HIA),3ms
103.47.93.207,4145,HK,Elite (HIA),4ms
43.134.230.127,48462,TH,Elite (HIA),3ms
107.152.98.5,443,VN,Elite (HIA),3ms
178.76.254.130,14153,DE,Elite (HIA),2ms
79.141.160.2,4145,PL,Elite (HIA),2ms
47.242.149.229,14178,HU,Elite (HIA),2ms
110.76.155.145,1080,CN,Elite (HIA),1ms
113.160.247.189,4145,US,Elite (HIA),4ms
136.243.88.67,9999,US,Elite (HIA),3ms
195.164.138.34,7028,VN,Elite (HIA),2ms
91.147.235.99,3000,RU,Elite (HIA),2ms
123.121.130.241,5678,TH,Elite (HIA),3ms
75.119.204.161,43310,US,Elite (HIA),2ms
45.32.131.86,5678,US,Elite (HIA),2ms
115.78.6.117,13110,GB,Elite (HIA),2ms
46.254.240.106,10884,DE,Elite (HIA),2ms
14.207.3.159,56789,UA,Elite (HIA),2ms
206.189.200.62,443,US,Elite (HIA),2ms
144.202.21.190,3629,ID,Elite (HIA),2ms
54.38.151.84,54321,IR,Elite (HIA),2ms
43.157.52.37,1080,HU,Elite (HIA),2ms
194.12.124.188,5678,US,Elite (HIA),2ms
159.65.243.101,5678,CN,Elite (HIA),3ms
103.126.87.25,62611,CO,Elite (HIA),2ms
80.210.58.174,8123,US,Elite (HIA),2ms
212.108.205.6,5678,FR,Elite (HIA),2ms
51.81.122.151,12551,CA,Elite (HIA),1ms
110.73.11.181,58481,BR,Elite (HIA),2ms
181.78.13.93,80,SC,Elite (HIA),1ms
149.20.253.81,3629,IN,Elite (HIA),1ms
51.68.89.25,4145,GB,Elite (HIA),1ms
104.21.6.88,4145,CN,Elite (HIA),2ms
187.95.82.146,15474,ID,Elite (HIA),2ms
197.234.13.78,7302,CN,Elite (HIA),82ms
103.66.233.141,5678,IN,Elite (HIA),1ms
45.91.93.166,1080,ID,Elite (HIA),82ms
61.130.151.230,4145,CN,Elite (HIA),2ms
117.54.201.94,10808,IN,Elite (HIA),2ms
113.118.73.225,10800,ID,Elite (HIA),1ms
103.86.1.22,1080,VG,Elite (HIA),2ms
158.140.160.86,5678,SG,Elite (HIA),1ms
112.2.34.103,80,SG,Elite (HIA),1ms
103.47.94.34,443,ES,Elite (HIA),2ms
203.160.57.87,3128,US,Elite (HIA),2ms
203.32.121.157,42647,IR,Elite (HIA),82ms
43.134.167.223,12345,FI,Elite (HIA),2ms
128.199.214.87,5678,CZ,Elite (HIA),82ms
185.66.59.4,3127,IN,Elite (HIA),2ms
147.182.203.142,4145,CN,Elite (HIA),1ms
5.160.168.134,39825,VN,Elite (HIA),3ms
95.217.132.133,1080,TR,Elite (HIA),1ms
185.94.6.178,5678,IR,Elite (HIA),5ms
103.199.97.33,4145,UA,Elite (HIA),1ms
114.242.125.237,4153,VG,Elite (HIA),5ms
118.69.62.229,5678,ES,Elite (HIA),2ms
185.169.181.10,80,ID,Elite (HIA),2ms
46.28.72.75,42647,NG,Elite (HIA),2ms
5.180.100.24,5678,FR,Elite (HIA),2ms
203.32.120.50,5678,HK,Elite (HIA),2ms
185.66.59.203,34214,IR,Elite (HIA),2ms
103.122.66.238,65533,AU,Elite (HIA),2ms
154.113.86.193,1080,IN,Elite (HIA),2ms
51.83.34.150,5678,ID,Elite (HIA),3ms
43.128.40.142,1080,US,Elite (HIA),2ms
194.59.170.116,4153,AL,Elite (HIA),2ms
122.202.3.137,16913,PL,Elite (HIA),2ms
103.47.93.248,42551,BR,Elite (HIA),2ms
182.253.172.65,8008,PS,Elite (HIA),2ms
71.227.88.166,4145,US,Elite (HIA),92ms
46.99.188.13,4145,UA,Elite (HIA),2ms
145.239.81.129,55994,FR,Elite (HIA),2ms
45.6.229.227,5678,BR,Elite (HIA),5ms
213.6.33.110,9173,IR,Elite (HIA),2ms
38.127.179.226,5678,ES,Elite (HIA),2ms
217.20.189.149,4153,IN,Elite (HIA),21.1s
54.36.183.52,1081,IN,Elite (HIA),2ms
191.209.43.16,4145,AL,Elite (HIA),1ms
37.152.163.95,21657,AL,Elite (HIA),1ms
88.12.54.146,1080,CN,Elite (HIA),1ms
103.86.1.2,44224,HK,Elite (HIA),1ms
206.189.140.176,9999,JP,Elite (HIA),2ms
84.22.45.175,8000,IR,Elite (HIA),2ms
185.89.156.2,443,BD,Elite (HIA),1ms
223.199.16.104,3629,TH,Elite (HIA),4ms
47.243.190.17,4145,US,Elite (HIA),2ms
43.153.177.147,4145,BR,Elite (HIA),1ms
81.12.104.43,20859,BR,Elite (HIA),2ms
103.35.109.138,1080,TH,Elite (HIA),97ms
110.78.168.161,4153,VN,Elite (HIA),2ms
132.148.6.255,1099,TH,Elite (HIA),2ms
200.170.196.94,44879,IR,Elite (HIA),2ms
177.38.5.234,4153,SG,Elite (HIA),2ms
180.183.135.241,3128,CA,Elite (HIA),2ms
202.92.5.126,42311,,Elite (HIA),3ms
101.51.121.203,7497,CA,Elite (HIA),82ms
185.105.237.11,,GB,Elite (HIA),2ms
165.22.58.191,7497,US,Elite (HIA),2ms
192.99.101.142,80,CA,Elite (HIA),3ms
,1080,ME,Elite (HIA),3ms
192.99.101.142,80,TH,Elite (HIA),1ms
185.238.228.67,61859,IN,Elite (HIA),2ms
192.99.221.162,4145,ID,Elite (HIA),2ms
104.19.225.70,1080,US,Elite (HIA),1ms
213.149.103.133,5678,ID,Elite (HIA),3ms
101.51.196.145,48938,IR,Elite (HIA),2ms
103.47.93.194,5678,KR,Elite (HIA),6ms
202.148.30.6,4145,TH,Elite (HIA),2ms
172.93.111.235,4153,RU,Elite (HIA),2ms
125.164.149.210,4145,RU,Elite (HIA),2ms
185.140.232.98,20557,KR,Elite (HIA),1ms
211.174.105.26,5678,IN,Elite (HIA),1ms
110.77.232.172,1080,TH,Elite (HIA),82ms
31.172.66.166,4153,TH,Elite (HIA),83ms
82.97.201.52,4153,CN,Elite (HIA),3ms
147.47.224.168,4145,NL,Elite (HIA),2ms
43.225.163.209,2829,PL,Elite (HIA),2ms
202.44.228.172,80,PT,Elite (HIA),2ms
118.174.65.251,1088,BR,Elite (HIA),2ms
27.151.158.223,5678,BR,Elite (HIA),2ms
52.97.183.166,4153,US,Elite (HIA),92ms
46.227.37.37,4153,VN,Elite (HIA),3ms
85.240.180.190,22219,IN,Elite (HIA),2ms
186.235.184.9,7283,CA,Elite (HIA),2ms
186.235.184.194,59311,DE,Elite (HIA),2ms
132.148.245.169,80,RS,Elite (HIA),1ms
171.244.140.160,58927,PL,Elite (HIA),3ms
103.70.206.129,1080,KR,Elite (HIA),2ms
23.227.38.198,2114,VN,Elite (HIA),1ms
67.207.75.252,9050,BR,Elite (HIA),3ms
178.253.208.146,38351,BR,Elite (HIA),1ms
94.154.31.136,7777,DE,Elite (HIA),2ms
211.194.214.128,4145,IN,Elite (HIA),3ms
115.75.5.17,53625,BR,Elite (HIA),2ms
179.253.8.244,4153,VN,Elite (HIA),3ms
168.227.158.57,4153,ID,Elite (HIA),2ms
95.111.227.164,8080,UA,Elite (HIA),2ms
103.81.117.122,443,JP,Elite (HIA),2ms
177.12.178.249,55489,SG,Elite (HIA),29.6s
123.25.30.128,9050,HK,Elite (HIA),2ms
202.159.35.57,443,RU,Elite (HIA),86ms
109.86.219.179,53367,CN,Elite (HIA),2ms
172.104.67.157,4153,US,Elite (HIA),2ms
43.134.164.228,3129,RU,Elite (HIA),2ms
8.210.154.47,8585,IT,Elite (HIA),2ms
93.90.212.2,4145,ID,Elite (HIA),2ms
47.100.19.147,5678,JP,Elite (HIA),2ms
159.65.77.168,4153,HK,Elite (HIA),2ms
5.139.58.214,10605,BR,Elite (HIA),2ms
94.198.213.252,3128,IR,Elite (HIA),2ms
36.66.170.25,4153,CN,Elite (HIA),2ms
165.225.110.77,8085,MY,Elite (HIA),2ms
115.160.160.38,7302,US,Elite (HIA),2ms
186.235.187.14,5678,PL,Elite (HIA),1ms
95.38.95.40,11537,BR,Elite (HIA),10ms
218.91.158.230,4153,US,Elite (HIA),2ms
111.221.54.40,4145,ID,Elite (HIA),2ms
38.127.179.140,12551,NL,Elite (HIA),86ms
185.32.6.121,443,CA,Elite (HIA),1ms
168.227.158.61,45603,IR,Elite (HIA),2ms
149.20.253.51,31596,ID,Elite (HIA),2ms
202.159.35.153,4145,US,Elite (HIA),2ms
178.62.229.24,5678,CL,Elite (HIA),13ms
38.113.171.1,11537,FR,Elite (HIA),2ms
80.191.169.81,4145,US,Elite (HIA),82ms
202.159.6.242,16379,MD,Elite (HIA),3ms
38.127.179.10,35434,GB,Elite (HIA),3ms
200.29.176.172,5678,RU,Elite (HIA),82ms
149.202.27.17,11793,BF,Elite (HIA),2ms
104.200.20.136,58028,IR,Elite (HIA),2ms
178.132.168.77,4145,IR,Elite (HIA),2ms
209.97.176.112,4153,RU,Elite (HIA),2ms
94.232.11.178,4145,DE,Elite (HIA),4ms
41.223.232.34,62311,TH,Elite (HIA),2ms
185.171.54.35,53913,CN,Elite (HIA),2ms
80.191.169.79,5678,RS,Elite (HIA),1ms
151.237.173.212,7302,FR,Elite (HIA),5ms
165.227.139.174,1080,IN,Elite (HIA),2ms
118.172.227.30,55654,KR,Elite (HIA),29.8s
58.48.122.170,1080,DE,Elite (HIA),2ms
212.69.12.121,10756,CN,Elite (HIA),1ms
188.165.231.180,54210,US,Elite (HIA),82ms
103.47.93.234,10800,GB,Elite (HIA),2ms
158.247.208.158,1651,PK,Elite (HIA),2ms
194.195.240.60,80,RU,Elite (HIA),1ms
113.204.4.142,5678,VE,Elite (HIA),82ms
98.17.88.178,4145,BD,Elite (HIA),1ms
154.65.39.8,4145,CL,Elite (HIA),2ms
203.124.53.122,5678,BZ,Elite (HIA),2ms
185.245.38.200,13201,AR,Elite (HIA),1ms
190.103.29.101,80,US,Elite (HIA),2ms
115.69.214.51,1080,IN,Elite (HIA),2ms
216.73.159.18,32524,US,Elite (HIA),2ms
203.24.109.230,84,PL,Elite (HIA),2ms
181.5.214.192,1080,HK,Elite (HIA),82ms
75.119.206.82,5678,HK,Elite (HIA),1ms
103.89.235.241,33888,HK,Elite (HIA),2ms
206.72.206.45,33888,FR,Elite (HIA),85ms
37.130.25.184,33967,SG,Elite (HIA),3ms
47.242.34.249,3629,VN,Elite (HIA),3ms
47.242.34.249,7497,TM,Elite (HIA),2ms
47.243.207.3,5678,BD,Elite (HIA),2ms
162.12.217.9,4153,PK,Elite (HIA),3ms
157.230.36.225,3629,IT,Elite (HIA),4ms
118.70.124.195,5678,BR,Elite (HIA),3ms
103.209.230.113,8080,CN,Elite (HIA),3ms
182.48.89.101,4153,CA,Elite (HIA),85ms
110.93.231.73,28890,BR,Elite (HIA),3ms
93.43.193.230,80,CL,Elite (HIA),1ms
170.82.180.120,56113,GB,Elite (HIA),1ms
121.36.94.70,61444,BR,Elite (HIA),1ms
104.20.123.164,6689,KH,Elite (HIA),1ms
177.136.124.46,5678,JP,Elite (HIA),2ms
200.77.186.181,5678,US,Elite (HIA),82ms
95.179.193.202,443,US,Elite (HIA),2ms
177.222.146.125,36869,LS,Elite (HIA),29.9s
175.100.87.209,23456,FR,Elite (HIA),3ms
43.153.170.84,3629,AZ,Elite (HIA),5ms
208.113.220.98,3629,UA,Elite (HIA),1ms
75.119.200.245,4153,NP,Elite (HIA),10ms
154.66.108.32,8080,HK,Elite (HIA),1ms
162.12.217.30,80,UA,Elite (HIA),2ms
185.32.44.161,10020,US,Elite (HIA),6ms
213.231.4.181,5678,US,Elite (HIA),1ms
38.54.71.67,25283,US,Elite (HIA),2ms
8.210.62.161,39593,US,Elite (HIA),2ms
46.98.185.160,55994,SG,Elite (HIA),2ms
67.201.33.10,443,US,Elite (HIA),3ms
66.76.140.239,80,BR,Elite (HIA),2ms
38.127.179.19,8080,DE,Elite (HIA),1ms
43.153.55.205,44009,KE,Elite (HIA),2ms
34.64.4.97,80,ID,Elite (HIA),2ms
142.93.52.63,5678,ID,Elite (HIA),1ms
138.117.116.30,32323,SC,Elite (HIA),3ms
81.169.187.194,8080,BR,Elite (HIA),2ms
197.232.253.210,4145,KR,Elite (HIA),2ms
103.214.112.238,4145,CA,Elite (HIA),1ms
36.66.34.10,808,AR,Elite (HIA),1ms
197.234.13.63,80,FR,Elite (HIA),1ms
186.226.145.228,4153,NL,Elite (HIA),2ms
175.201.245.187,26330,IN,Elite (HIA),2ms
104.16.108.42,18013,US,Elite (HIA),2ms
200.0.247.85,5678,CO,Elite (HIA),2ms
5.39.93.167,80,SG,Elite (HIA),2ms
190.2.144.46,8080,DE,Elite (HIA),1ms
103.53.63.94,20241,FR,Elite (HIA),2ms
162.247.243.167,1080,US,Elite (HIA),2ms
190.61.43.58,2019,IN,Elite (HIA),2ms
178.128.92.83,9000,CN,Elite (HIA),2ms
5.9.251.161,4145,JP,Elite (HIA),2ms
212.83.162.168,2080,FR,Elite (HIA),3ms
199.188.93.214,443,DE,Elite (HIA),3ms
103.86.1.9,56691,US,Elite (HIA),1ms
101.43.3.207,1080,VN,Elite (HIA),2ms
43.153.171.204,9050,VE,Elite (HIA),3ms
188.165.196.197,5678,US,Elite (HIA),85ms
168.119.178.134,8080,ID,Elite (HIA),2ms
45.77.4.241,2990,ID,Elite (HIA),84ms
14.248.94.123,1080,US,Elite (HIA),3ms
201.210.242.29,32323,PS,Elite (HIA),81ms
147.182.239.59,8800,PL,Elite (HIA),1ms
202.6.224.50,34081,IN,Elite (HIA),83ms
103.214.112.68,1088,DE,Elite (HIA),2ms
104.129.192.34,4145,DE,Elite (HIA),2ms
213.6.227.38,63843,CO,Elite (HIA),3ms
46.227.37.137,49153,CN,Elite (HIA),2ms
103.44.12.37,5678,US,Elite (HIA),2ms
54.37.91.252,57114,IN,Elite (HIA),1ms
178.18.248.104,63949,CN,Elite (HIA),2ms
190.14.229.242,443,IT,Elite (HIA),2ms
218.1.200.244,7891,CN,Elite (HIA),2ms
172.105.156.59,4153,BR,Elite (HIA),2ms
129.226.39.168,4145,ES,Elite (HIA),2ms
116.26.10.19,8081,CN,Elite (HIA),2ms
185.97.122.253,7497,RU,Elite (HIA),82ms
218.106.167.98,38801,TR,Elite (HIA),1ms
201.11.38.204,1080,KH,Elite (HIA),2ms
86.104.27.175,34984,US,Elite (HIA),2ms
119.186.69.87,4153,IN,Elite (HIA),2ms
176.102.70.102,11537,AU,Elite (HIA),2ms
185.169.181.18,39825,DE,Elite (HIA),1ms
203.217.169.207,80,BR,Elite (HIA),85ms
38.127.172.198,12258,TH,Elite (HIA),1ms
103.199.97.17,4145,FR,Elite (HIA),2ms
1.0.0.187,5678,IR,Elite (HIA),4ms
167.86.94.3,9100,CA,Elite (HIA),1ms
45.70.206.40,1080,RU,Elite (HIA),1ms
183.88.214.58,80,BR,Elite (HIA),2ms
5.135.191.18,4145,RS,Elite (HIA),83ms
80.210.37.4,4153,FR,Elite (HIA),2ms
172.67.253.69,1080,CN,Elite (HIA),3ms
84.53.239.95,7497,IN,Elite (HIA),2ms
138.36.196.11,4145,NP,Elite (HIA),5ms
95.140.124.161,4145,FR,Elite (HIA),3ms
51.178.51.28,57230,AR,Elite (HIA),6ms
113.74.26.115,47016,FR,Elite (HIA),82ms
45.126.169.233,4153,DE,Elite (HIA),1ms
150.107.207.137,47016,US,Elite (HIA),1ms
37.187.143.172,1080,JP,Elite (HIA),2ms
45.7.210.203,45160,BR,Elite (HIA),3ms
37.187.143.172,20089,IN,Elite (HIA),2ms
116.202.177.193,4145,US,Elite (HIA),1ms
64.25.54.2,13405,ID,Elite (HIA),2ms
137.220.176.177,31049,FR,Elite (HIA),1ms
177.125.165.170,5678,US,Elite (HIA),1ms
103.47.93.199,5566,US,Elite (HIA),1ms
198.199.109.36,5432,PL,Elite (HIA),1ms
103.235.66.198,5432,TH,Elite (HIA),34.1s
85.25.93.172,2846,HK,Elite (HIA),2ms
45.196.148.67,4145,BD,Elite (HIA),1ms
45.196.151.93,10809,ID,Elite (HIA),2ms
51.83.135.35,5678,BA,Elite (HIA),2ms
101.51.105.155,5678,CA,Elite (HIA),2ms
43.129.210.41,21056,TH,Elite (HIA),34.4s
116.206.61.179,80,RU,Elite (HIA),2ms
36.89.135.207,2168,IT,Transparent (NOA),1ms
77.77.210.90,4153,FR,Elite (HIA),87ms
172.67.254.127,1080,BR,Elite (HIA),87ms
118.174.219.165,17809,SG,Elite (HIA),2ms
94.181.174.77,8080,CZ,Elite (HIA),1ms
212.43.122.158,4153,US,Elite (HIA),1ms
54.38.94.26,4153,TH,Elite (HIA),4ms
187.94.220.85,4145,CN,Elite (HIA),2ms
110.34.166.185,8080,BR,Elite (HIA),2ms
81.162.199.93,7302,US,Elite (HIA),82ms
68.1.210.189,4153,BD,Elite (HIA),2ms
180.183.134.72,61658,US,Elite (HIA),2ms
124.133.20.234,48744,GB,Elite (HIA),2ms
177.38.5.134,10249,AR,Elite (HIA),2ms
161.35.229.155,1080,BD,Elite (HIA),2ms
182.160.127.53,12000,HK,Elite (HIA),83ms
162.241.114.39,56457,SG,Elite (HIA),3ms
180.210.222.209,1080,US,Elite (HIA),2ms
200.41.148.2,4153,KH,Elite (HIA),2ms
45.249.101.4,32100,BR,Elite (HIA),5ms
47.242.244.23,33427,ZA,Elite (HIA),2ms
110.34.166.181,4153,ES,Elite (HIA),2ms
50.233.111.162,4153,PK,Elite (HIA),100ms
116.212.142.231,5678,IT,Elite (HIA),192ms
177.38.5.224,48995,ID,Elite (HIA),3ms
155.93.255.137,5678,IN,Elite (HIA),3ms
79.151.16.40,5678,BD,Elite (HIA),3ms
202.141.233.166,8080,ID,Elite (HIA),3ms
185.123.235.92,1080,AR,Elite (HIA),2ms
203.99.116.100,4145,US,Elite (HIA),3ms
103.48.58.213,5678,US,Elite (HIA),2ms
103.109.56.221,80,RU,Elite (HIA),3ms
222.124.130.198,8080,CN,Elite (HIA),2ms
181.174.130.165,32109,LB,Elite (HIA),2ms
172.67.219.60,10800,US,Elite (HIA),2ms
74.33.175.72,44660,SG,Elite (HIA),2ms
5.252.179.222,32100,BR,Elite (HIA),2ms
218.83.201.226,80,IN,Elite (HIA),3ms
141.105.86.130,52246,US,Elite (HIA),2ms
50.234.24.129,5678,AR,Elite (HIA),3ms
178.128.49.205,55137,IN,Elite (HIA),1ms
45.7.177.85,5678,BR,Elite (HIA),1ms
103.217.249.129,5678,TH,Elite (HIA),3ms
192.169.197.146,4145,BR,Elite (HIA),2ms
170.233.117.44,1080,TH,Elite (HIA),2ms
117.241.135.33,4153,ID,Elite (HIA),2ms
168.227.158.21,5678,LT,Elite (HIA),2ms
183.89.40.224,4153,TH,Elite (HIA),28.7s
177.38.5.192,5678,BR,Elite (HIA),3ms
180.183.121.6,5678,FR,Elite (HIA),78ms
103.79.96.218,4145,DE,Elite (HIA),1ms
213.197.136.218,7497,CN,Elite (HIA),2ms
110.78.152.196,30000,RU,Elite (HIA),2ms
186.211.2.54,8089,TH,Elite (HIA),3ms
46.105.124.74,4153,TH,Elite (HIA),1ms
5.9.173.158,4153,FR,Elite (HIA),2ms
114.231.8.132,5678,BO,Elite (HIA),1ms
46.146.202.237,3820,RU,Elite (HIA),3ms
180.183.227.96,4153,US,Elite (HIA),3ms
49.49.91.24,4153,CO,Elite (HIA),2ms
193.252.50.1,3820,US,Elite (HIA),2ms
190.181.23.10,5678,IN,Elite (HIA),2ms
217.197.242.18,5432,CA,Elite (HIA),91ms
216.80.120.100,1080,RU,Elite (HIA),2ms
201.184.159.28,80,GB,Elite (HIA),2ms
45.196.148.52,9123,CA,Elite (HIA),2ms
103.47.93.206,4153,RU,Elite (HIA),2ms
172.67.105.234,80,ID,Elite (HIA),78ms
88.151.187.133,3389,VN,Elite (HIA),26.5s
51.52.205.98,8080,US,Elite (HIA),2ms
104.16.107.142,5678,PL,Transparent (NOA),2ms
91.193.237.180,18825,CN,Elite (HIA),1ms
103.119.55.155,1088,NO,Elite (HIA),2ms
115.79.34.201,10705,BR,Elite (HIA),82ms
154.19.185.66,3128,DE,Elite (HIA),1ms
46.227.39.2,5678,BR,Elite (HIA),83ms
8.134.50.79,21458,SG,Elite (HIA),1ms
91.189.177.189,4145,SC,Elite (HIA),1ms
170.80.33.103,3128,CN,Elite (HIA),2ms
93.113.180.184,4145,HK,Elite (HIA),2ms
177.184.67.33,7890,DE,Elite (HIA),2ms
128.199.150.158,26666,TH,Elite (HIA),2ms
197.234.13.39,51167,BR,Elite (HIA),1ms
114.132.243.168,5678,US,Elite (HIA),2ms
8.210.150.195,4153,DE,Elite (HIA),28.9s
207.180.236.140,8276,PL,Elite (HIA),2ms
124.122.11.115,5208,VN,Elite (HIA),88ms
201.33.161.234,5678,NP,Elite (HIA),3ms
159.223.177.158,1080,CN,Elite (HIA),1ms
167.235.228.202,5678,SG,Elite (HIA),2ms
178.212.48.18,8089,AR,Elite (HIA),3ms
113.161.248.125,62108,US,Elite (HIA),2ms
103.235.198.94,80,PL,Elite (HIA),2ms
114.231.45.154,27488,SG,Elite (HIA),1ms
159.89.194.121,1088,BD,Elite (HIA),2ms
66.97.37.164,443,US,Elite (HIA),1ms
45.60.186.208,5678,HK,Elite (HIA),2ms
46.227.37.185,4600,DE,Elite (HIA),2ms
8.219.152.222,39427,KR,Elite (HIA),2ms
103.130.113.129,10002,TH,Elite (HIA),3ms
71.234.197.16,3128,CA,Elite (HIA),2ms
47.242.53.34,4145,US,Elite (HIA),2ms
116.202.192.120,80,IN,Elite (HIA),2ms
14.34.137.10,4145,RU,Elite (HIA),2ms
110.78.147.107,5678,FR,Elite (HIA),2ms
104.16.109.207,20466,RU,Elite (HIA),82ms
174.77.111.196,7497,BD,Elite (HIA),1ms
103.132.0.161,7777,US,Elite (HIA),2ms
31.172.66.22,44550,SG,Elite (HIA),8ms
51.68.125.26,3240,RU,Elite (HIA),2ms
185.119.59.63,443,CN,Elite (HIA),2ms
103.102.219.25,58350,US,Elite (HIA),2ms
143.198.49.49,3629,US,Elite (HIA),2ms
43.134.169.206,10180,AU,Elite (HIA),2ms
195.210.172.46,9000,PL,Elite (HIA),82ms
113.109.29.63,80,US,Elite (HIA),2ms
216.107.129.72,1088,JP,Elite (HIA),2ms
192.154.244.92,39593,MV,Elite (HIA),1ms
1.0.0.13,18199,SG,Elite (HIA),82ms
46.227.37.1,13623,PH,Elite (HIA),2ms
148.153.23.18,80,SG,Elite (HIA),2ms
139.162.100.214,13629,ID,Elite (HIA),2ms
36.255.104.1,80,BR,Elite (HIA),2ms
114.29.212.145,4673,BR,Elite (HIA),1ms
124.105.187.68,4145,ID,Elite (HIA),2ms
34.64.4.27,4145,ID,Elite (HIA),5ms
36.66.151.17,5430,RU,Elite (HIA),2ms
177.184.67.73,4153,CN,Elite (HIA),1ms
177.184.64.2,8081,IN,Elite (HIA),2ms
103.107.68.13,7300,DE,Elite (HIA),2ms
103.77.227.161,5678,ID,Elite (HIA),2ms
178.184.12.244,80,ES,Elite (HIA),3ms
27.128.203.134,443,CA,Elite (HIA),2ms
103.23.237.71,46610,GB,Elite (HIA),82ms
46.4.73.88,80,US,Elite (HIA),2ms
202.159.30.129,40418,MV,Elite (HIA),4ms
185.39.71.197,10792,SE,Elite (HIA),2ms
104.17.248.164,1080,BR,Elite (HIA),2ms
213.168.250.121,1080,US,Elite (HIA),2ms
104.129.205.123,5678,ES,Elite (HIA),2ms
103.31.84.122,6401,GB,Elite (HIA),2ms
80.78.23.49,4145,TH,Elite (HIA),2ms
189.84.125.189,80,DE,Elite (HIA),2ms
107.161.50.42,4145,VN,Elite (HIA),2ms
83.53.207.196,443,UA,Elite (HIA),4ms
185.162.229.215,33739,CN,Elite (HIA),4ms
1.0.136.60,58503,ID,Elite (HIA),2ms
43.157.50.206,8004,IN,Elite (HIA),93ms
116.118.48.140,5678,ID,Elite (HIA),3ms
194.26.224.250,5678,VN,Elite (HIA),2ms
114.99.1.157,5678,ID,Elite (HIA),82ms
103.132.124.18,5678,US,Elite (HIA),7ms
163.53.83.124,5678,US,Elite (HIA),87ms
117.54.12.7,46656,ID,Elite (HIA),2ms
203.205.55.161,11537,CA,Elite (HIA),2ms
202.154.178.243,8080,TH,Elite (HIA),4ms
38.127.179.211,37505,IN,Elite (HIA),2ms
38.127.172.200,4145,BR,Elite (HIA),2ms
180.246.225.122,4145,RU,Elite (HIA),3ms
198.27.68.108,52017,ID,Elite (HIA),2ms
1.4.198.152,80,BR,Elite (HIA),2ms
103.12.246.45,4145,US,Elite (HIA),2ms
186.219.96.12,4145,IR,Elite (HIA),2ms
94.72.9.182,7497,US,Elite (HIA),2ms
103.111.219.245,8080,NL,Elite (HIA),4ms
177.125.161.38,60743,SG,Elite (HIA),86ms
50.116.14.201,443,IN,Elite (HIA),2ms
81.12.28.9,80,US,Elite (HIA),2ms
45.55.196.194,5678,NZ,Elite (HIA),2ms
188.114.98.25,80,IN,Elite (HIA),1ms
210.4.194.196,4153,BR,Elite (HIA),2ms
45.116.114.29,1080,KR,Elite (HIA),2ms
156.154.112.21,4145,ID,Elite (HIA),2ms
103.19.10.245,9400,DE,Elite (HIA),1ms
103.47.93.197,65470,KE,Elite (HIA),2ms
179.107.57.30,30335,CN,Elite (HIA),2ms
118.218.126.54,5678,KZ,Elite (HIA),82ms
182.253.43.242,1080,IR,Elite (HIA),2ms
109.123.254.43,5678,TH,Elite (HIA),2ms
41.60.234.235,5678,IN,Elite (HIA),3ms
222.186.50.204,4145,ID,Elite (HIA),2ms
212.154.251.210,8080,BR,Elite (HIA),1ms
185.128.152.21,13381,DE,Elite (HIA),2ms
101.51.104.98,4153,ID,Elite (HIA),83ms
103.251.83.61,30000,BG,Elite (HIA),3ms
103.51.46.251,3128,US,Elite (HIA),82ms
177.12.178.37,4145,CA,Elite (HIA),1ms
5.9.154.177,41443,RU,Elite (HIA),2ms
182.253.34.174,80,ID,Elite (HIA),3ms
95.42.55.92,54193,IN,Elite (HIA),2ms
165.227.104.122,8085,IT,Elite (HIA),3ms
104.17.166.210,5678,BR,Elite (HIA),2ms
188.234.240.190,15589,SG,Elite (HIA),2ms
180.241.158.221,4153,BR,Elite (HIA),2ms
103.70.159.128,60432,CN,Elite (HIA),83ms
62.94.218.90,4145,CA,Elite (HIA),2ms
177.38.5.16,7302,AO,Elite (HIA),2ms
139.59.249.213,80,BD,Elite (HIA),3ms
186.211.6.137,8291,RU,Elite (HIA),2ms
117.158.175.21,5678,JP,Elite (HIA),3ms
172.67.35.15,8080,BD,Elite (HIA),82ms
197.234.121.222,59084,TH,Elite (HIA),2ms
103.102.136.69,5678,DE,Elite (HIA),2ms
178.47.139.50,4153,AR,Elite (HIA),1ms
138.3.211.145,7497,ID,Elite (HIA),3ms
202.5.36.133,3549,CA,Elite (HIA),2ms
180.183.39.207,5678,AE,Elite (HIA),2ms
87.106.47.118,80,DE,Elite (HIA),2ms
67.73.141.150,5678,RU,Elite (HIA),86ms
203.142.68.210,80,CA,Elite (HIA),1ms
104.21.85.109,36931,BR,Elite (HIA),2ms
185.136.151.252,80,CZ,Elite (HIA),2ms
89.31.143.12,31164,GB,Elite (HIA),5ms
91.205.129.154,4153,HK,Elite (HIA),1ms
104.16.105.106,3128,KR,Elite (HIA),2ms
177.72.115.25,1080,TH,Elite (HIA),2ms
80.82.147.1,234,MX,Elite (HIA),2ms
138.68.135.103,14153,PL,Elite (HIA),86ms
119.8.111.196,999,FR,Elite (HIA),2ms
221.141.86.52,8888,CN,Elite (HIA),2ms
203.150.132.42,13888,GB,Elite (HIA),2ms
45.174.248.1,24388,ID,Elite (HIA),2ms
51.83.252.13,51724,FR,Elite (HIA),2ms
212.47.228.149,5678,US,Elite (HIA),2ms
112.195.36.157,16379,ID,Elite (HIA),2ms
